lat,lng,timestamp,hour,complaint_count,severity,is_forest,is_residential,road_type,distance_to_police_raw,distance_to_hotspot_raw,datetime,hour_sin,hour_cos,is_night,complaint_count_500m,recent_complaints_weighted,complaint_severity_avg,night_complaint_ratio,distance_to_police,distance_to_hotspot,cluster_risk_score,risk_score_raw,risk_level
26.84268958,80.97221357,1774814738,20,11,2,1,0,0,2.530500177,2.595798541,2026-03-29 20:05:38,-0.8660254037844386,0.5000000000000001,1,11,16.5,2,0.9166666666666666,2.530500177,2.595798541,4.808402918,13,2
26.88924847,80.91183661,1776011378,16,4,3,1,1,1,2.701733913,1.66736443,2026-04-12 16:29:38,-0.8660254037844384,-0.5000000000000004,0,4,4.0,3,0.0,2.701733913,1.66736443,6.66527114,7,2
26.80707829,81.02445281,1776007778,15,12,3,0,0,1,6.212112718,4.996423312,2026-04-12 15:29:38,-0.7071067811865471,-0.7071067811865479,0,12,12.0,3,0.0,6.212112718,4.996423312,0.007153375999999767,15,2
26.83563227,80.93015408,1776010658,16,12,2,0,0,1,2.9172697,2.719595129,2026-04-12 16:17:38,-0.8660254037844384,-0.5000000000000004,0,12,12.0,2,0.0,2.9172697,2.719595129,4.560809742,14,2
26.89480388,80.86290763,1776006278,15,16,1,1,1,1,3.062063078,4.433055107,2026-04-12 15:04:38,-0.7071067811865471,-0.7071067811865479,0,16,16.0,1,0.0,3.062063078,4.433055107,1.1338897859999992,17,2
26.78175237,80.95045406,1775310338,13,10,3,1,1,1,4.7677376,3.854655345,2026-04-04 13:45:38,-0.2588190451025208,-0.9659258262890683,0,10,10.0,3,0.0,4.7677376,3.854655345,2.2906893100000003,13,2
26.9476789,80.98997272,1774574378,1,14,1,0,1,0,11.20212844,11.7150944,2026-03-27 01:19:38,0.25881904510252074,0.9659258262890683,1,14,21.0,1,0.9333333333333333,11.20212844,11.7150944,0.0,15,2
26.90465142,81.01700376,1775653658,13,20,2,1,1,3,9.88045136,9.597669298,2026-04-08 13:07:38,-0.2588190451025208,-0.9659258262890683,0,20,20.0,2,0.0,9.88045136,9.597669298,0.0,22,2
26.81411253,81.02453558,1776394178,2,11,2,1,0,2,6.088622341,5.18570961,2026-04-17 02:49:38,0.49999999999999994,0.8660254037844387,1,11,16.5,2,0.9166666666666666,6.088622341,5.18570961,0.0,13,2
26.91301536,80.86571636,1774620578,14,4,3,1,0,2,3.058235562,5.283159041,2026-03-27 14:09:38,-0.4999999999999997,-0.8660254037844388,0,4,4.0,3,0.0,3.058235562,5.283159041,0.0,7,2
26.7978348,81.04391909,1773793958,0,10,1,1,1,3,8.56595574,7.099088412,2026-03-18 00:32:38,0.0,1.0,1,10,15.0,1,0.9090909090909091,8.56595574,7.099088412,0.0,11,2
26.94176064,80.89970423,1774525238,11,1,2,1,0,3,4.758940454,6.85550958,2026-03-26 11:40:38,0.258819045102521,-0.9659258262890682,0,1,1.0,2,0.0,4.758940454,6.85550958,0.0,3,1
26.84276999,80.94261991,1774603178,9,15,3,0,1,3,1.934513973,1.146790143,2026-03-27 09:19:38,0.7071067811865476,-0.7071067811865475,0,15,15.0,3,0.0,1.934513973,1.146790143,7.706419714,18,2
26.94940316,81.02912801,1775898338,9,18,1,1,0,0,14.01272363,14.10278084,2026-04-11 09:05:38,0.7071067811865476,-0.7071067811865475,0,18,18.0,1,0.0,14.01272363,14.10278084,0.0,19,2
26.87728283,81.02530224,1776161618,10,13,1,1,1,2,8.838040719,8.890248222,2026-04-14 10:13:38,0.49999999999999994,-0.8660254037844387,0,13,13.0,1,0.0,8.838040719,8.890248222,0.0,14,2
26.86425635,80.91931119,1775472458,10,15,3,1,0,1,2.344554065,2.765625486,2026-04-06 10:47:38,0.49999999999999994,-0.8660254037844387,0,15,15.0,3,0.0,2.344554065,2.765625486,4.468749028,18,2
26.78128428,80.91075758,1775681798,20,6,2,1,0,3,7.855609558,7.961718701,2026-04-08 20:56:38,-0.8660254037844386,0.5000000000000001,1,6,9.0,2,0.8571428571428571,7.855609558,7.961718701,0.0,8,2
26.92249669,80.89319287,1776242918,8,11,3,1,1,3,2.522157195,4.777264878,2026-04-15 08:48:38,0.8660254037844387,-0.4999999999999998,0,11,11.0,3,0.0,2.522157195,4.777264878,0.4454702439999991,14,2
26.80005376,81.0480386,1775187518,3,0,1,0,1,0,8.940755242,7.552286406,2026-04-03 03:38:38,0.7071067811865475,0.7071067811865476,1,0,0.0,1,0.0,8.940755242,7.552286406,0.0,1,0
26.81456521,80.99679552,1775023238,6,20,1,0,1,3,3.034864269,2.467684693,2026-04-01 06:00:38,1.0,6.123233995736766e-17,0,20,20.0,1,0.0,3.034864269,2.467684693,5.064630614,21,2
26.87299613,80.93237864,1773872678,22,12,3,1,1,2,1.672326357,3.21581043,2026-03-18 22:24:38,-0.5000000000000004,0.8660254037844384,1,12,18.0,3,0.9230769230769231,1.672326357,3.21581043,3.5683791400000002,15,2
26.8864058,81.03191141,1775564138,12,9,3,0,0,1,10.07764654,9.949750345,2026-04-07 12:15:38,1.2246467991473532e-16,-1.0,0,9,9.0,3,0.0,10.07764654,9.949750345,0.0,12,2
26.75107558,80.9450587,1774455458,16,2,2,0,1,0,8.136113578,6.673392751,2026-03-25 16:17:38,-0.8660254037844384,-0.5000000000000004,0,2,2.0,2,0.0,8.136113578,6.673392751,0.0,4,1
26.87936546,80.96497449,1775829638,14,1,1,1,1,2,3.507927045,3.658903328,2026-04-10 14:00:38,-0.4999999999999997,-0.8660254037844388,0,1,1.0,1,0.0,3.507927045,3.658903328,2.682193344,2,0
26.78955508,80.88500714,1774076018,6,0,1,0,0,2,9.919886287,9.851936296,2026-03-21 06:53:38,1.0,6.123233995736766e-17,0,0,0.0,1,0.0,9.919886287,9.851936296,0.0,1,0
26.86406854,80.89129723,1776383318,23,15,3,1,0,3,3.990990654,2.015039079,2026-04-16 23:48:38,-0.25881904510252157,0.9659258262890681,1,15,22.5,3,0.9375,3.990990654,2.015039079,5.969921842,18,2
26.80084435,80.93945086,1774783478,11,20,3,0,1,3,4.002452762,4.501930248,2026-03-29 11:24:38,0.258819045102521,-0.9659258262890682,0,20,20.0,3,0.0,4.002452762,4.501930248,0.9961395040000003,23,2
26.85351056,80.97570371,1776287678,21,8,1,1,0,2,3.773167049,2.879598785,2026-04-15 21:14:38,-0.7071067811865477,0.7071067811865474,1,8,12.0,1,0.8888888888888888,3.773167049,2.879598785,4.24080243,9,2
26.75094321,80.9049227,1774471898,20,14,1,1,1,2,10.53266304,9.954892966,2026-03-25 20:51:38,-0.8660254037844386,0.5000000000000001,1,14,21.0,1,0.9333333333333333,10.53266304,9.954892966,0.0,15,2
26.76293224,80.94287015,1775532398,3,1,1,1,0,3,7.013898586,5.823687569,2026-04-07 03:26:38,0.7071067811865475,0.7071067811865476,1,1,1.5,1,0.5,7.013898586,5.823687569,0.0,2,0
26.81891693,80.96900712,1773750398,12,15,2,1,0,0,0.163092939,2.428576654,2026-03-17 12:26:38,1.2246467991473532e-16,-1.0,0,15,15.0,2,0.0,0.163092939,2.428576654,5.142846692,17,2
26.86397778,80.86772391,1775717138,6,1,3,0,1,3,4.701246097,3.999786916,2026-04-09 06:45:38,1.0,6.123233995736766e-17,0,1,1.0,3,0.0,4.701246097,3.999786916,2.0004261679999997,4,1
26.84757054,81.04385459,1776315278,4,10,3,0,1,2,8.750458187,8.838531322,2026-04-16 04:54:38,0.8660254037844386,0.5000000000000001,1,10,15.0,3,0.9090909090909091,8.750458187,8.838531322,0.0,13,2
26.94166477,81.02374537,1773755918,13,13,2,0,1,3,12.98387879,13.05881343,2026-03-17 13:58:38,-0.2588190451025208,-0.9659258262890683,0,13,13.0,2,0.0,12.98387879,13.05881343,0.0,15,2
26.83015266,81.02036177,1775487278,14,14,2,1,0,3,5.702618784,5.59230281,2026-04-06 14:54:38,-0.4999999999999997,-0.8660254037844388,0,14,14.0,2,0.0,5.702618784,5.59230281,0.0,16,2
26.85034867,80.99652577,1775126918,10,20,3,0,1,0,4.474082071,5.164504935,2026-04-02 10:48:38,0.49999999999999994,-0.8660254037844387,0,20,20.0,3,0.0,4.474082071,5.164504935,0.0,23,2
26.88526023,81.04895047,1774062638,3,3,2,0,0,1,11.36982184,11.66000926,2026-03-21 03:10:38,0.7071067811865475,0.7071067811865476,1,3,4.5,2,0.75,11.36982184,11.66000926,0.0,5,1
26.86396782,80.95538301,1776407378,6,18,1,1,0,0,1.763400667,1.661580452,2026-04-17 06:29:38,1.0,6.123233995736766e-17,0,18,18.0,1,0.0,1.763400667,1.661580452,6.676839096,19,2
26.84937887,80.97779008,1774934318,5,1,1,1,1,0,3.373748503,3.085469361,2026-03-31 05:18:38,0.9659258262890683,0.25881904510252074,1,1,1.5,1,0.5,3.373748503,3.085469361,3.829061278,2,0
26.94844915,80.90255803,1774009418,12,11,1,1,1,2,5.555573719,7.603159104,2026-03-20 12:23:38,1.2246467991473532e-16,-1.0,0,11,11.0,1,0.0,5.555573719,7.603159104,0.0,12,2
26.8636253,81.03089705,1773746318,11,18,1,1,1,0,8.315091628,9.044074903,2026-03-17 11:18:38,0.258819045102521,-0.9659258262890682,0,18,18.0,1,0.0,8.315091628,9.044074903,0.0,19,2
26.75794554,81.01163673,1774758998,4,11,1,0,1,2,8.294882039,5.841448772,2026-03-29 04:36:38,0.8660254037844386,0.5000000000000001,1,11,16.5,1,0.9166666666666666,8.294882039,5.841448772,0.0,12,2
26.85574371,80.92744562,1774151918,3,18,3,1,0,3,1.471445594,2.583441109,2026-03-22 03:58:38,0.7071067811865475,0.7071067811865476,1,18,27.0,3,0.9473684210526315,1.471445594,2.583441109,4.833117782,21,2
26.85603805,81.00654361,1775481098,13,16,2,1,1,1,5.696988845,6.312024064,2026-04-06 13:11:38,-0.2588190451025208,-0.9659258262890683,0,16,16.0,2,0.0,5.696988845,6.312024064,0.0,18,2
26.92152521,80.99265078,1775325518,17,2,1,0,1,1,8.988570733,9.243670302,2026-04-04 17:58:38,-0.9659258262890683,-0.25881904510252063,0,2,2.0,1,0.0,8.988570733,9.243670302,0.0,3,1
26.85297852,81.03507568,1774577558,2,1,3,0,1,2,8.098000918,8.482647122,2026-03-27 02:12:38,0.49999999999999994,0.8660254037844387,1,1,1.5,3,0.5,8.098000918,8.482647122,0.0,4,1
26.92508656,80.95567687,1773943298,18,17,3,1,0,0,7.431220031,7.952367206,2026-03-19 18:01:38,-1.0,-1.8369701987210297e-16,0,17,17.0,3,0.0,7.431220031,7.952367206,0.0,20,2
26.81145949,80.85303873,1775810558,8,9,2,0,0,2,10.64996115,9.22246514,2026-04-10 08:42:38,0.8660254037844387,-0.4999999999999998,0,9,9.0,2,0.0,10.64996115,9.22246514,0.0,11,2
26.81002603,80.85466887,1774473998,21,7,1,1,1,0,10.72951693,9.254542662,2026-03-25 21:26:38,-0.7071067811865477,0.7071067811865474,1,7,10.5,1,0.875,10.72951693,9.254542662,0.0,8,2
26.81817754,80.86602301,1775444018,2,2,2,1,1,3,9.432853641,7.830381081,2026-04-06 02:53:38,0.49999999999999994,0.8660254037844387,1,2,3.0,2,0.6666666666666666,9.432853641,7.830381081,0.0,4,1
26.87358469,81.03784547,1775986658,9,20,1,0,0,0,9.596414636,10.09615855,2026-04-12 09:37:38,0.7071067811865476,-0.7071067811865475,0,20,20.0,1,0.0,9.596414636,10.09615855,0.0,21,2
26.78316062,80.88643561,1775786378,1,7,1,1,0,3,10.13700896,10.23846936,2026-04-10 01:59:38,0.25881904510252074,0.9659258262890683,1,7,10.5,1,0.875,10.13700896,10.23846936,0.0,8,2
26.79482699,80.87259011,1774869698,11,7,2,1,0,2,10.40776109,9.931705629,2026-03-30 11:21:38,0.258819045102521,-0.9659258262890682,0,7,7.0,2,0.0,10.40776109,9.931705629,0.0,9,2
26.90688798,81.03376823,1775243558,19,10,3,1,1,1,11.63699553,11.23973451,2026-04-03 19:12:38,-0.9659258262890684,0.2588190451025203,0,10,10.0,3,0.0,11.63699553,11.23973451,0.0,13,2
26.92001675,80.98869818,1773937238,16,16,2,0,0,1,8.579031614,8.879927175,2026-03-19 16:20:38,-0.8660254037844384,-0.5000000000000004,0,16,16.0,2,0.0,8.579031614,8.879927175,0.0,18,2
26.78384708,80.98138014,1775975618,6,8,1,1,0,3,4.207091692,1.799506421,2026-04-12 06:33:38,1.0,6.123233995736766e-17,0,8,8.0,1,0.0,4.207091692,1.799506421,6.4009871579999995,9,2
26.75505349,81.02362365,1774987358,20,16,1,1,1,3,9.348773223,6.952545195,2026-03-31 20:02:38,-0.8660254037844386,0.5000000000000001,1,16,24.0,1,0.9411764705882353,9.348773223,6.952545195,0.0,17,2
26.92173763,80.98218895,1774787738,12,11,3,0,0,3,8.300130465,8.727746129,2026-03-29 12:35:38,1.2246467991473532e-16,-1.0,0,11,11.0,3,0.0,8.300130465,8.727746129,0.0,14,2
26.88728223,80.88421161,1776138878,3,5,2,1,0,0,1.551012417,1.929945864,2026-04-14 03:54:38,0.7071067811865475,0.7071067811865476,1,5,7.5,2,0.8333333333333334,1.551012417,1.929945864,6.140108272,7,2
26.76072306,80.93737589,1774541318,16,12,3,0,0,3,7.510434493,6.433685577,2026-03-26 16:08:38,-0.8660254037844384,-0.5000000000000004,0,12,12.0,3,0.0,7.510434493,6.433685577,0.0,15,2
26.82669551,80.92579301,1774699178,11,20,2,1,1,0,4.019101089,3.729794514,2026-03-28 11:59:38,0.258819045102521,-0.9659258262890682,0,20,20.0,2,0.0,4.019101089,3.729794514,2.540410972,22,2
26.93725751,80.95924133,1775782958,1,4,3,1,0,0,8.727793664,9.14518605,2026-04-10 01:02:38,0.25881904510252074,0.9659258262890683,1,4,6.0,3,0.8,8.727793664,9.14518605,0.0,7,2
26.80856138,80.98337199,1775266178,1,18,3,0,1,0,1.953259973,1.021366446,2026-04-04 01:29:38,0.25881904510252074,0.9659258262890683,1,18,27.0,3,0.9473684210526315,1.953259973,1.021366446,7.957267108,21,2
26.94473379,80.91518616,1775446658,3,3,3,1,0,0,5.698371417,7.380526049,2026-04-06 03:37:38,0.7071067811865475,0.7071067811865476,1,3,4.5,3,0.75,5.698371417,7.380526049,0.0,6,1
26.87564092,81.01011617,1775026778,6,19,3,1,1,1,7.614000197,7.254519057,2026-04-01 06:59:38,1.0,6.123233995736766e-17,0,19,19.0,3,0.0,7.614000197,7.254519057,0.0,22,2
26.90997971,80.87988852,1774296038,20,13,3,1,0,3,1.576968177,4.007168365,2026-03-23 20:00:38,-0.8660254037844386,0.5000000000000001,1,13,19.5,3,0.9285714285714286,1.576968177,4.007168365,1.9856632699999999,16,2
26.88943417,80.95828345,1775755598,17,9,2,0,1,2,3.846202055,4.472720623,2026-04-09 17:26:38,-0.9659258262890683,-0.25881904510252063,0,9,9.0,2,0.0,3.846202055,4.472720623,1.0545587540000003,11,2
26.80991543,80.98160339,1774744958,0,7,1,1,0,1,1.706432531,1.114909762,2026-03-29 00:42:38,0.0,1.0,1,7,10.5,1,0.875,1.706432531,1.114909762,7.770180476,8,2
26.94990432,81.02961455,1773780278,20,14,1,1,1,1,14.09024807,14.17993988,2026-03-17 20:44:38,-0.8660254037844386,0.5000000000000001,1,14,21.0,1,0.9333333333333333,14.09024807,14.17993988,0.0,15,2
26.82769386,80.93896314,1773792818,0,0,3,0,0,1,3.549366323,2.762487012,2026-03-18 00:13:38,0.0,1.0,1,0,0.0,3,0.0,3.549366323,2.762487012,4.475025976,3,1
26.83834396,80.87216845,1776004658,14,15,2,1,1,3,7.124290823,5.560890656,2026-04-12 14:37:38,-0.4999999999999997,-0.8660254037844388,0,15,15.0,2,0.0,7.124290823,5.560890656,0.0,17,2
26.90895372,81.03969001,1774871918,11,14,3,0,0,2,12.32778046,11.91368692,2026-03-30 11:58:38,0.258819045102521,-0.9659258262890682,0,14,14.0,3,0.0,12.32778046,11.91368692,0.0,17,2
26.75127823,81.01662004,1776358898,17,7,2,0,0,2,9.217753365,6.765391886,2026-04-16 17:01:38,-0.9659258262890683,-0.25881904510252063,0,7,7.0,2,0.0,9.217753365,6.765391886,0.0,9,2
26.79116077,80.95530535,1776358538,16,11,2,1,0,3,3.592756326,2.911413496,2026-04-16 16:55:38,-0.8660254037844384,-0.5000000000000004,0,11,11.0,2,0.0,3.592756326,2.911413496,4.177173008,13,2
26.88677675,81.00344136,1776385118,0,1,3,1,0,1,7.643541479,7.200905025,2026-04-17 00:18:38,0.0,1.0,1,1,1.5,3,0.5,7.643541479,7.200905025,0.0,4,1
26.86352755,80.88876944,1775715578,6,3,2,1,1,0,4.050745177,2.212959914,2026-04-09 06:19:38,1.0,6.123233995736766e-17,0,3,3.0,2,0.0,4.050745177,2.212959914,5.574080172,5,1
26.8086124,80.88777211,1773836498,12,10,3,1,0,3,8.132927935,8.039427704,2026-03-18 12:21:38,1.2246467991473532e-16,-1.0,0,10,10.0,3,0.0,8.132927935,8.039427704,0.0,13,2
26.92312448,81.02754725,1774806458,17,20,2,0,0,3,11.98040324,11.83114544,2026-03-29 17:47:38,-0.9659258262890683,-0.25881904510252063,0,20,20.0,2,0.0,11.98040324,11.83114544,0.0,22,2
26.85013546,80.9836791,1774616078,12,5,1,0,0,3,3.67351916,3.738410091,2026-03-27 12:54:38,1.2246467991473532e-16,-1.0,0,5,5.0,1,0.0,3.67351916,3.738410091,2.523179818,6,1
26.86357578,80.97781572,1775787878,2,8,1,0,0,1,4.216269052,3.435654083,2026-04-10 02:24:38,0.49999999999999994,0.8660254037844387,1,8,12.0,1,0.8888888888888888,4.216269052,3.435654083,3.1286918339999996,9,2
26.88204083,80.98012355,1774623578,14,15,3,0,1,1,5.081445117,4.881530734,2026-03-27 14:59:38,-0.4999999999999997,-0.8660254037844388,0,15,15.0,3,0.0,5.081445117,4.881530734,0.23693853199999992,18,2
26.86411904,80.85712538,1774337558,7,6,2,0,1,2,5.401702496,5.075064694,2026-03-24 07:32:38,0.9659258262890683,-0.25881904510252063,0,6,6.0,2,0.0,5.401702496,5.075064694,0.0,8,2
26.94121481,81.00927729,1774530938,13,1,1,1,0,0,11.84905592,12.07501429,2026-03-26 13:15:38,-0.2588190451025208,-0.9659258262890683,0,1,1.0,1,0.0,11.84905592,12.07501429,0.0,2,0
26.94420062,80.97503459,1774770038,7,1,1,1,0,3,10.12303407,10.81921961,2026-03-29 07:40:38,0.9659258262890683,-0.25881904510252063,0,1,1.0,1,0.0,10.12303407,10.81921961,0.0,2,0
26.83563105,80.91688483,1775347598,0,12,3,0,0,3,3.728272558,4.006901428,2026-04-05 00:06:38,0.0,1.0,1,12,18.0,3,0.9230769230769231,3.728272558,4.006901428,1.9861971440000001,15,2
26.8292215,80.98435553,1775050898,13,15,2,1,1,1,1.893899541,3.279419075,2026-04-01 13:41:38,-0.2588190451025208,-0.9659258262890683,0,15,15.0,2,0.0,1.893899541,3.279419075,3.4411618500000003,17,2
26.94775788,80.89129813,1774787978,12,15,3,1,1,2,5.303082671,7.582894784,2026-03-29 12:39:38,1.2246467991473532e-16,-1.0,0,15,15.0,3,0.0,5.303082671,7.582894784,0.0,18,2
26.89558778,80.97746284,1774003958,10,1,2,0,0,3,5.735547731,5.90750825,2026-03-20 10:52:38,0.49999999999999994,-0.8660254037844387,0,1,1.0,2,0.0,5.735547731,5.90750825,0.0,3,1
26.88338045,80.89593875,1774249538,7,13,1,1,0,2,1.959010342,0.586529978,2026-03-23 07:05:38,0.9659258262890683,-0.25881904510252063,0,13,13.0,1,0.0,1.959010342,0.586529978,8.826940044,14,2
26.86528115,80.92784638,1774388198,21,12,3,0,1,3,1.470911269,2.987315742,2026-03-24 21:36:38,-0.7071067811865477,0.7071067811865474,1,12,18.0,3,0.9230769230769231,1.470911269,2.987315742,4.025368516,15,2
26.78453736,81.04627156,1774916258,0,6,3,1,1,2,9.336512036,7.553721617,2026-03-31 00:17:38,0.0,1.0,1,6,9.0,3,0.8571428571428571,9.336512036,7.553721617,0.0,9,2
26.77817947,81.01988083,1773939218,16,13,3,0,0,3,7.225285349,5.046066012,2026-03-19 16:53:38,-0.8660254037844384,-0.5000000000000004,0,13,13.0,3,0.0,7.225285349,5.046066012,0.0,16,2
26.83338682,80.94662176,1776007058,15,6,3,0,0,2,2.990309516,1.881803246,2026-04-12 15:17:38,-0.7071067811865471,-0.7071067811865479,0,6,6.0,3,0.0,2.990309516,1.881803246,6.236393508,9,2
26.84645872,80.98118969,1774876178,13,11,2,1,1,1,3.188759579,3.48429938,2026-03-30 13:09:38,-0.2588190451025208,-0.9659258262890683,0,11,11.0,2,0.0,3.188759579,3.48429938,3.03140124,13,2
26.76618577,80.96616689,1776202838,21,18,1,1,1,2,5.988513334,4.055310332,2026-04-14 21:40:38,-0.7071067811865477,0.7071067811865474,1,18,27.0,1,0.9473684210526315,5.988513334,4.055310332,1.8893793359999993,19,2
26.93120614,81.00128735,1775746538,14,16,3,0,0,3,10.42836165,10.66110289,2026-04-09 14:55:38,-0.4999999999999997,-0.8660254037844388,0,16,16.0,3,0.0,10.42836165,10.66110289,0.0,19,2
26.87538372,80.93531398,1775741258,13,16,2,0,0,1,1.785057373,3.255183091,2026-04-09 13:27:38,-0.2588190451025208,-0.9659258262890683,0,16,16.0,2,0.0,1.785057373,3.255183091,3.4896338179999997,18,2
26.79862365,81.04206229,1775331758,19,20,1,1,1,1,8.343421629,6.890607794,2026-04-04 19:42:38,-0.9659258262890684,0.2588190451025203,0,20,20.0,1,0.0,8.343421629,6.890607794,0.0,21,2
26.92731318,81.04386631,1773809138,4,10,3,0,0,0,13.73858696,13.49835364,2026-03-18 04:45:38,0.8660254037844386,0.5000000000000001,1,10,15.0,3,0.9090909090909091,13.73858696,13.49835364,0.0,13,2
26.81592303,81.02818019,1773838958,13,0,2,0,1,1,6.473837423,5.632496222,2026-03-18 13:02:38,-0.2588190451025208,-0.9659258262890683,0,0,0.0,2,0.0,6.473837423,5.632496222,0.0,2,0
26.94512948,80.86990141,1775111918,6,8,2,0,1,1,5.483696299,7.964027573,2026-04-02 06:38:38,1.0,6.123233995736766e-17,0,8,8.0,2,0.0,5.483696299,7.964027573,0.0,10,2
26.75909532,80.94731736,1775221598,13,1,1,1,1,2,7.214044977,5.811724296,2026-04-03 13:06:38,-0.2588190451025208,-0.9659258262890683,0,1,1.0,1,0.0,7.214044977,5.811724296,0.0,2,0
26.81508274,80.95348994,1776225818,4,3,2,0,1,2,1.912171641,3.385541061,2026-04-15 04:03:38,0.8660254037844386,0.5000000000000001,1,3,4.5,2,0.75,1.912171641,3.385541061,3.228917878,5,1
26.85125088,80.94411856,1775174378,23,15,2,1,0,1,1.073374262,0.667441729,2026-04-02 23:59:38,-0.25881904510252157,0.9659258262890681,1,15,22.5,2,0.9375,1.073374262,0.667441729,8.665116542,17,2
26.90363552,80.98714803,1774834778,1,17,3,1,0,1,7.130827847,7.242054487,2026-03-30 01:39:38,0.25881904510252074,0.9659258262890683,1,17,25.5,3,0.9444444444444444,7.130827847,7.242054487,0.0,20,2
26.83639242,80.94034648,1775674658,18,14,2,1,1,3,2.620723643,1.851927072,2026-04-08 18:57:38,-1.0,-1.8369701987210297e-16,0,14,14.0,2,0.0,2.620723643,1.851927072,6.296145856,16,2
26.8669451,81.00603,1776360998,17,9,3,0,0,2,6.568727438,6.497527915,2026-04-16 17:36:38,-0.9659258262890683,-0.25881904510252063,0,9,9.0,3,0.0,6.568727438,6.497527915,0.0,12,2
26.88299031,80.99312631,1774640498,19,11,1,0,1,2,6.425509033,6.027043442,2026-03-27 19:41:38,-0.9659258262890684,0.2588190451025203,0,11,11.0,1,0.0,6.425509033,6.027043442,0.0,12,2
26.80146171,81.04267141,1775245478,19,17,1,0,1,2,8.324853052,6.958417829,2026-04-03 19:44:38,-0.9659258262890684,0.2588190451025203,0,17,17.0,1,0.0,8.324853052,6.958417829,0.0,18,2
26.79034368,80.85170563,1775755838,17,8,1,0,1,0,12.48337927,11.30381299,2026-04-09 17:30:38,-0.9659258262890683,-0.25881904510252063,0,8,8.0,1,0.0,12.48337927,11.30381299,0.0,9,2
26.83040302,80.90018091,1773950678,20,19,3,0,1,1,5.507144786,5.505301071,2026-03-19 20:04:38,-0.8660254037844386,0.5000000000000001,1,19,28.5,3,0.95,5.507144786,5.505301071,0.0,22,2
26.93075517,80.93355126,1776259118,13,11,2,1,0,2,5.918072527,6.753484787,2026-04-15 13:18:38,-0.2588190451025208,-0.9659258262890683,0,11,11.0,2,0.0,5.918072527,6.753484787,0.0,13,2
26.89356955,80.85496374,1775902538,10,3,2,0,0,1,3.95398455,5.221010224,2026-04-11 10:15:38,0.49999999999999994,-0.8660254037844387,0,3,3.0,2,0.0,3.95398455,5.221010224,0.0,5,1
26.92387967,80.86705857,1776125678,0,1,1,1,1,1,3.675672457,6.090414864,2026-04-14 00:14:38,0.0,1.0,1,1,1.5,1,0.5,3.675672457,6.090414864,0.0,2,0
26.86678166,81.00280273,1774392278,22,14,1,1,1,1,6.342115753,6.149993703,2026-03-24 22:44:38,-0.5000000000000004,0.8660254037844384,1,14,21.0,1,0.9333333333333333,6.342115753,6.149993703,0.0,15,2
26.90092529,81.00048072,1774745858,0,7,1,1,0,1,8.10588596,7.959317832,2026-03-29 00:57:38,0.0,1.0,1,7,10.5,1,0.875,8.10588596,7.959317832,0.0,8,2
26.7646457,80.90294235,1775816738,10,14,2,0,1,0,9.651785137,9.410684844,2026-04-10 10:25:38,0.49999999999999994,-0.8660254037844387,0,14,14.0,2,0.0,9.651785137,9.410684844,0.0,16,2
26.78153562,80.96253072,1774281878,16,20,3,0,1,2,4.349300618,2.821472915,2026-03-23 16:04:38,-0.8660254037844384,-0.5000000000000004,0,20,20.0,3,0.0,4.349300618,2.821472915,4.35705417,23,2
26.83171139,80.99656066,1774338218,7,13,2,1,0,3,3.222109132,3.971051932,2026-03-24 07:43:38,0.9659258262890683,-0.25881904510252063,0,13,13.0,2,0.0,3.222109132,3.971051932,2.057896136,15,2
26.7791589,80.92788317,1774708538,14,0,3,0,1,0,6.512042861,6.230369306,2026-03-28 14:35:38,-0.4999999999999997,-0.8660254037844388,0,0,0.0,3,0.0,6.512042861,6.230369306,0.0,3,1
26.92429418,81.01702844,1775445938,3,0,1,1,1,3,11.13719049,11.10690035,2026-04-06 03:25:38,0.7071067811865475,0.7071067811865476,1,0,0.0,1,0.0,11.13719049,11.10690035,0.0,1,0
26.78950785,80.8789263,1773931118,14,11,2,1,0,3,10.352879,10.31340523,2026-03-19 14:38:38,-0.4999999999999997,-0.8660254037844388,0,11,11.0,2,0.0,10.352879,10.31340523,0.0,13,2
26.78679603,80.97854738,1774082078,8,17,3,0,0,3,3.805796585,1.474482838,2026-03-21 08:34:38,0.8660254037844387,-0.4999999999999998,0,17,17.0,3,0.0,3.805796585,1.474482838,7.051034324,20,2
26.93345748,80.91563941,1775507618,20,17,2,0,1,1,4.678861104,6.182504647,2026-04-06 20:33:38,-0.8660254037844386,0.5000000000000001,1,17,25.5,2,0.9444444444444444,4.678861104,6.182504647,0.0,19,2
26.75505999,80.97665616,1774542938,16,20,3,1,1,1,7.246106362,5.002130715,2026-03-26 16:35:38,-0.8660254037844384,-0.5000000000000004,0,20,20.0,3,0.0,7.246106362,5.002130715,0.0,23,2
26.87382533,80.968505,1775881118,4,9,1,1,1,0,3.516571875,3.348598878,2026-04-11 04:18:38,0.8660254037844386,0.5000000000000001,1,9,13.5,1,0.9,3.516571875,3.348598878,3.3028022440000004,10,2
26.93349285,80.97790199,1775061218,16,20,3,0,1,2,9.178673532,9.771517156,2026-04-01 16:33:38,-0.8660254037844384,-0.5000000000000004,0,20,20.0,3,0.0,9.178673532,9.771517156,0.0,23,2
